ID,Name,Gender,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
110961,Christine Margaret Sinclair,F,29,176,75,Canada,CAN,2012 Summer,2012,Summer,London,Football,Football Women's Football,Bronze
111300,Martin Sinkovi,M,22,188,95,Croatia,CRO,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Quadruple Sculls,Silver
111301,Valent Sinkovi,M,23,187,93,Croatia,CRO,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Quadruple Sculls,Silver
111375,Kvin Ren Michel Sireau,M,25,188,90,France,FRA,2012 Summer,2012,Summer,London,Cycling,Cycling Men's Team Sprint,Silver
111381,Pimsiri Sirikaew,F,22,152,58,Thailand,THA,2012 Summer,2012,Summer,London,Weightlifting,Weightlifting Women's Lightweight,Silver
111388,Nicolae Alexandru Sirieanu,M,28,182,81,Romania,ROU,2012 Summer,2012,Summer,London,Fencing,Fencing Men's Sabre  Team,Silver
111538,Johan Charlie Sjstrand,M,25,195,95,Sweden,SWE,2012 Summer,2012,Summer,London,Handball,Handball Men's Handball,Silver
111634,"Nicholas David ""Nick"" Skelton",M,54,175,76,Great Britain,GBR,2012 Summer,2012,Summer,London,Equestrianism,Equestrianism Mixed Jumping  Team,Gold
111956,Tom Slingsby,M,27,186,81,Australia,AUS,2012 Summer,2012,Summer,London,Sailing,Sailing Men's One Person Dinghy,Gold
112077,Jnis mdi,M,24,190,89,Latvia-1,LAT,2012 Summer,2012,Summer,London,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,Bronze
112229,"David ""Dave"" Smith",M,25,183,85,Australia,AUS,2012 Summer,2012,Summer,London,Canoeing,Canoeing Men's Kayak Fours  1 000 metres,Gold
112309,John Smith,M,22,192,72,South Africa,RSA,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Lightweight Coxless Fours,Gold
112342,Louis Antoine Smith,M,23,184,76,Great Britain,GBR,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,Bronze
112342,Louis Antoine Smith,M,23,184,76,Great Britain,GBR,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Men's Pommelled Horse,Silver
112399,Sophie Smith,F,26,181,68,Australia,AUS,2012 Summer,2012,Summer,London,Water Polo,Water Polo Women's Water Polo,Bronze
112412,Tate Smith,M,30,187,92,Australia,AUS,2012 Summer,2012,Summer,London,Canoeing,Canoeing Men's Kayak Fours  1 000 metres,Gold
112503,Laura Smulders,F,18,170,73,Netherlands,NED,2012 Summer,2012,Summer,London,Cycling,Cycling Women's BMX,Bronze
112541,Belinda Rose Snell,F,31,180,80,Australia,AUS,2012 Summer,2012,Summer,London,Basketball,Basketball Women's Basketball,Bronze
112580,Gril Snorroeggen,F,27,177,NA,Norway,NOR,2012 Summer,2012,Summer,London,Handball,Handball Women's Handball,Gold
112646,Rishod Rashidovich Sobirov,M,25,168,66,Uzbekistan,UZB,2012 Summer,2012,Summer,London,Judo,Judo Men's Extra-Lightweight,Bronze
112790,Aleksandr Sergeyevich Sokolov,M,30,193,97,Russia,RUS,2012 Summer,2012,Summer,London,Volleyball,Volleyball Men's Volleyball,Gold
112815,Yelena Aleksandrovna Sokolova (Kremnyova-),F,26,170,61,Russia,RUS,2012 Summer,2012,Summer,London,Athletics,Athletics Women's Long Jump,Silver
112953,Hope Amelia Solo (-Stevens),F,30,175,69,United States,USA,2012 Summer,2012,Summer,London,Football,Football Women's Football,Gold
112966,Jarrin Solomon,M,26,165,73,Trinidad and Tobago,TTO,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
113022,Joyce Sombroek,F,21,179,64,Netherlands,NED,2012 Summer,2012,Summer,London,Hockey,Hockey Women's Hockey,Gold
113109,Song Dae-Nam,M,33,178,85,South Korea,KOR,2012 Summer,2012,Summer,London,Judo,Judo Men's Middleweight,Gold
113169,Rebecca Soni,F,25,173,61,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 100 metres Breaststroke,Silver
113169,Rebecca Soni,F,25,173,61,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 200 metres Breaststroke,Gold
113169,Rebecca Soni,F,25,173,61,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
113175,Chanatip Sonkham,F,21,166,49,Thailand,THA,2012 Summer,2012,Summer,London,Taekwondo,Taekwondo Women's Flyweight,Bronze
113243,Cdric Sorhaindo,M,28,192,110,France,FRA,2012 Summer,2012,Summer,London,Handball,Handball Men's Handball,Gold
113264,Slobodan Soro,M,33,196,100,Serbia,SRB,2012 Summer,2012,Summer,London,Water Polo,Water Polo Men's Water Polo,Bronze
113276,Valeriya Mikhaylovna Sorokina,F,28,170,56,Russia,RUS,2012 Summer,2012,Summer,London,Badminton,Badminton Women's Doubles,Bronze
113280,Soronzonboldyn Battsetseg,F,22,170,67,Mongolia,MGL,2012 Summer,2012,Summer,London,Wrestling,Wrestling Women's Middleweight  Freestyle,Bronze
113455,Hamid Mohammad Sourian Reihanpour,M,26,167,64,Iran,IRI,2012 Summer,2012,Summer,London,Wrestling,Wrestling Men's Featherweight  Greco-Roman,Gold
113471,"Ashleigh ""Ash"" Southern",F,19,188,82,Australia,AUS,2012 Summer,2012,Summer,London,Water Polo,Water Polo Women's Water Polo,Bronze
113850,Luka pik,M,33,196,95,Slovenia,SLO,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Double Sculls,Bronze
113893,Nicola Spirig Hug,F,30,166,54,Switzerland,SUI,2012 Summer,2012,Summer,London,Triathlon,Triathlon Women's Olympic Distance,Gold
113913,Sabine Spitz,F,40,167,60,Germany,GER,2012 Summer,2012,Summer,London,Cycling,Cycling Women's Mountainbike  Cross-Country,Silver
113946,Barbora potkov,F,31,182,80,Czech Republic,CZE,2012 Summer,2012,Summer,London,Athletics,Athletics Women's Javelin Throw,Gold
113965,Christian David Sprenger,M,26,196,92,Australia,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 100 metres Breaststroke,Silver
113965,Christian David Sprenger,M,26,196,92,Australia,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze
114075,"Daniela Lucia ""Dani"" Sruoga",F,24,171,64,Argentina,ARG,2012 Summer,2012,Summer,London,Hockey,Hockey Women's Hockey,Silver
114076,"Mara Josefina ""Jose"" Sruoga",F,21,171,60,Argentina,ARG,2012 Summer,2012,Summer,London,Hockey,Hockey Women's Hockey,Silver
114078,rif rifov,M,23,180,97,Azerbaijan,AZE,2012 Summer,2012,Summer,London,Wrestling,Wrestling Men's Light-Heavyweight  Freestyle,Gold
114160,Mariya Stadnik,F,24,157,48,Azerbaijan,AZE,2012 Summer,2012,Summer,London,Wrestling,Wrestling Women's Flyweight  Freestyle,Silver
114182,Linda Stahl,F,26,176,79,Germany,GER,2012 Summer,2012,Summer,London,Athletics,Athletics Women's Javelin Throw,Bronze
114367,Heather Mary Stanning,F,27,181,72,Great Britain,GBR,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Coxless Pairs,Gold
114647,Andreea Stefanescu,F,18,173,NA,Italy,ITA,2012 Summer,2012,Summer,London,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Bronze
114694,Zuzana tefeekov,F,28,166,65,Slovakia,SVK,2012 Summer,2012,Summer,London,Shooting,Shooting Women's Trap,Silver
114707,Jessica Marie Steffens,F,25,183,75,United States,USA,2012 Summer,2012,Summer,London,Water Polo,Water Polo Women's Water Polo,Gold
114708,"Margaret Ann ""Maggie"" Steffens",F,19,173,74,United States,USA,2012 Summer,2012,Summer,London,Water Polo,Water Polo Women's Water Polo,Gold
114724,Bastian Steger,M,31,170,65,Germany,GER,2012 Summer,2012,Summer,London,Table Tennis,Table Tennis Men's Team,Bronze
115008,Jan trba,M,31,183,85,Czech Republic,CZE,2012 Summer,2012,Summer,London,Canoeing,Canoeing Men's Kayak Fours  1 000 metres,Bronze
115134,Chelsea Blaine Stewart,F,22,165,54,Canada,CAN,2012 Summer,2012,Summer,London,Football,Football Women's Football,Bronze
115156,Kerron Stewart,F,28,175,61,Jamaica,JAM,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
115165,Murray Stewart,M,26,186,86,Australia,AUS,2012 Summer,2012,Summer,London,Canoeing,Canoeing Men's Kayak Fours  1 000 metres,Gold
115322,"Jacob Petrus ""Jaap"" Stockmann",M,28,193,80,Netherlands,NED,2012 Summer,2012,Summer,London,Hockey,Hockey Men's Hockey,Silver
115334,Hayden Ernest Stoeckel,M,27,197,95,Australia,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze
115509,David Storl,M,21,198,117,Germany,GER,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Shot Put,Silver
115523,"Elizabeth Louise ""Beth"" Storry",F,34,173,74,Great Britain,GBR,2012 Summer,2012,Summer,London,Hockey,Hockey Women's Hockey,Bronze
115534,Etienne Stott,M,33,182,83,Great Britain-1,GBR,2012 Summer,2012,Summer,London,Canoeing,Canoeing Men's Canadian Doubles  Slalom,Gold
115625,Thilo Stralkowski,M,25,190,92,Germany,GER,2012 Summer,2012,Summer,London,Hockey,Hockey Men's Hockey,Gold
115717,Jrmy Stravius,M,24,190,86,France,FRA,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold
115717,Jrmy Stravius,M,24,190,86,France,FRA,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver
115790,Manuel trlek,M,23,182,82,Croatia,CRO,2012 Summer,2012,Summer,London,Handball,Handball Men's Handball,Bronze
115836,Mris trombergs,M,25,186,90,Latvia,LAT,2012 Summer,2012,Summer,London,Cycling,Cycling Men's BMX,Gold
115949,"Jennifer ""Jenn"" Stuczynski-Suhr",F,30,183,66,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Women's Pole Vault,Gold
116034,Khrystyna Petrivna Stuy,F,24,168,60,Ukraine,UKR,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
116102,Leonel Surez Fajardo,M,24,181,68,Cuba,CUB,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Decathlon,Bronze
116219,Mika Sugimoto,F,27,165,100,Japan,JPN,2012 Summer,2012,Summer,London,Judo,Judo Women's Heavyweight,Silver
116262,Sui Lu,F,20,153,43,China,CHN,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Women's Balance Beam,Silver
116307,Jevgenijus uklinas,M,26,196,109,Lithuania,LTU,2012 Summer,2012,Summer,London,Canoeing,Canoeing Men's Canadian Singles  200 metres,Silver
116310,Sandro Sukno,M,22,200,93,Croatia,CRO,2012 Summer,2012,Summer,London,Water Polo,Water Polo Men's Water Polo,Gold
116353,Linn Jrum Sulland,F,28,178,NA,Norway,NOR,2012 Summer,2012,Summer,London,Handball,Handball Women's Handball,Gold
116368,Joseph Sullivan,M,25,182,82,New Zealand,NZL,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Double Sculls,Gold
116443,Laura Ann Summerton-Hodges,F,28,190,78,Australia,AUS,2012 Summer,2012,Summer,London,Basketball,Basketball Women's Basketball,Bronze
116499,Sun Wenyan,F,22,170,58,China,CHN,2012 Summer,2012,Summer,London,Synchronized Swimming,Synchronized Swimming Women's Team,Silver
116505,Sun Yang,M,20,198,89,China,CHN,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 200 metres Freestyle,Silver
116505,Sun Yang,M,20,198,89,China,CHN,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 400 metres Freestyle,Gold
116505,Sun Yang,M,20,198,89,China,CHN,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 1 500 metres Freestyle,Gold
116505,Sun Yang,M,20,198,89,China,CHN,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze
116514,Sun Yujie,F,19,185,78,China,CHN,2012 Summer,2012,Summer,London,Fencing,Fencing Women's epee  Individual,Bronze
116514,Sun Yujie,F,19,185,78,China,CHN,2012 Summer,2012,Summer,London,Fencing,Fencing Women's epee  Team,Gold
116828,Satomi Suzuki,F,21,168,62,Japan,JPN,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 100 metres Breaststroke,Bronze
116828,Satomi Suzuki,F,21,168,62,Japan,JPN,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 200 metres Breaststroke,Silver
116828,Satomi Suzuki,F,21,168,62,Japan,JPN,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
117012,David Svoboda,M,27,183,76,Czech Republic,CZE,2012 Summer,2012,Summer,London,Modern Pentathlon,Modern Pentathlon Men's Individual,Gold
117067,Matthew Swann,M,23,170,64,Australia,AUS,2012 Summer,2012,Summer,London,Hockey,Hockey Men's Hockey,Bronze
117221,Adla Skorov-Bruns,F,25,171,60,Czech Republic,CZE,2012 Summer,2012,Summer,London,Shooting,Shooting Women's Small-Bore Rifle  Three Positions  50 metres,Bronze
117258,Ondej Synek,M,29,199,105,Czech Republic,CZE,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Single Sculls,Silver
117322,Gabriella Timea Szab,F,25,170,62,Hungary,HUN,2012 Summer,2012,Summer,London,Canoeing,Canoeing Women's Kayak Fours  500 metres,Gold
117523,ron Szilgyi,M,22,180,78,Hungary,HUN,2012 Summer,2012,Summer,London,Fencing,Fencing Men's Sabre  Individual,Gold
117987,Megumi Takase,F,21,164,63,Japan,JPN,2012 Summer,2012,Summer,London,Football,Football Women's Football,Silver
118036,Yoshie Takeshita (-Egusa),F,34,159,53,Japan,JPN,2012 Summer,2012,Summer,London,Volleyball,Volleyball Women's Volleyball,Bronze
118133,Jared Tallent,M,27,178,58,Australia,AUS,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 50 kilometres Walk,Silver
118183,Lauren Tamayo (Franges-),F,28,175,65,United States,USA,2012 Summer,2012,Summer,London,Cycling,Cycling Women's Team Pursuit,Silver
118314,Asuna Tanaka,F,24,164,52,Japan,JPN,2012 Summer,2012,Summer,London,Football,Football Women's Football,Silver
118330,Kazuhito Tanaka,M,27,166,NA,Japan,JPN,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,Silver
118359,Yusuke Tanaka,M,22,166,58,Japan,JPN,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,Silver
118376,Akzhurek Dostykovich Tanatarov,M,25,170,66,Kazakhstan,KAZ,2012 Summer,2012,Summer,London,Wrestling,Wrestling Men's Welterweight  Freestyle,Bronze
118388,Melissa Palma Julie Tancredi,F,30,177,73,Canada,CAN,2012 Summer,2012,Summer,London,Football,Football Women's Football,Bronze
118390,Tandara Caixeta,F,23,184,87,Brazil,BRA,2012 Summer,2012,Summer,London,Volleyball,Volleyball Women's Volleyball,Gold
118439,Tang Yi,F,19,178,70,China,CHN,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 100 metres Freestyle,Bronze
118581,Luigi Tarantino,M,39,188,95,Italy,ITA,2012 Summer,2012,Summer,London,Fencing,Fencing Men's Sabre  Team,Bronze
118588,Kateryna Mykolavna Tarasenko,F,24,184,74,Ukraine,UKR,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Quadruple Sculls,Gold
118617,"Matthew Stephen C. ""Matt"" Targett",M,26,198,90,Australia,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze
118634,Jeneba Sylvia Tarmoh,F,22,165,59,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
118649,Roser Tarrag Aymerich,F,19,171,62,Spain,ESP,2012 Summer,2012,Summer,London,Water Polo,Water Polo Women's Water Polo,Silver
118668,Davis Edward Tarwater,M,28,185,85,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
118690,Sideris Tasiadis,M,22,179,79,Germany,GER,2012 Summer,2012,Summer,London,Canoeing,Canoeing Men's Canadian Singles  Slalom,Silver
118720,Nur Tatar,F,19,173,67,Turkey,TUR,2012 Summer,2012,Summer,London,Taekwondo,Taekwondo Women's Welterweight,Silver
118740,Ryo Tateishi,M,23,182,70,Japan,JPN,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 200 metres Breaststroke,Bronze
118778,Diana Lurena Taurasi,F,30,183,70,United States,USA,2012 Summer,2012,Summer,London,Basketball,Basketball Women's Basketball,Gold
118855,Angelo F. Taylor  Jr.,M,33,188,84,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
118870,Christian Taylor,M,22,188,81,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Triple Jump,Gold
118917,"Kathleen ""Katie"" Taylor",F,26,165,60,Ireland,IRL,2012 Summer,2012,Summer,London,Boxing,Boxing Women's Lightweight,Gold
118933,Peter Taylor,M,28,189,70,New Zealand,NZL,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Lightweight Double Sculls,Bronze
118953,Artur Borisovich Taymazov,M,33,190,120,Uzbekistan,UZB,2012 Summer,2012,Summer,London,Wrestling,Wrestling Men's Super-Heavyweight  Freestyle,Gold
118959,Servet Tazegl,M,23,180,68,Turkey,TUR,2012 Summer,2012,Summer,London,Taekwondo,Taekwondo Men's Featherweight,Gold
118970,Audrey Tcheumo,F,22,177,78,France,FRA,2012 Summer,2012,Summer,London,Judo,Judo Women's Half-Heavyweight,Bronze
119137,Stefano Tempesti,M,33,205,100,Italy,ITA,2012 Summer,2012,Summer,London,Water Polo,Water Polo Men's Water Polo,Silver
119232,Aya Terakawa,F,27,173,60,Japan,JPN,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 100 metres Backstroke,Bronze
119232,Aya Terakawa,F,27,173,60,Japan,JPN,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
119356,Luca Tesconi,M,30,177,73,Italy,ITA,2012 Summer,2012,Summer,London,Shooting,Shooting Men's Air Pistol  10 metres,Silver
119411,Sergey Yuryevich Tetyukhin,M,36,197,89,Russia,RUS,2012 Summer,2012,Summer,London,Volleyball,Volleyball Men's Volleyball,Gold
119466,Thasa Daher de Menezes,F,25,196,75,Brazil,BRA,2012 Summer,2012,Summer,London,Volleyball,Volleyball Women's Volleyball,Gold
119662,Annekatrin Thiele,F,27,173,68,Germany,GER,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Quadruple Sculls,Silver
119666,Kerstin Thiele,F,25,168,70,Germany,GER,2012 Summer,2012,Summer,London,Judo,Judo Women's Middleweight,Silver
119755,"Nicholas Brewer ""Nick"" Thoman",M,26,185,84,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 100 metres Backstroke,Silver
119755,"Nicholas Brewer ""Nick"" Thoman",M,26,185,84,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
119790,Geraint Howell Thomas,M,26,183,70,Great Britain,GBR,2012 Summer,2012,Summer,London,Cycling,Cycling Men's Team Pursuit  4 000 metres,Gold
119817,Kristian James Thomas,M,23,180,79,Great Britain,GBR,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,Bronze
119846,Sarah Thomas,F,31,163,59,Great Britain,GBR,2012 Summer,2012,Summer,London,Hockey,Hockey Women's Hockey,Bronze
119895,Courtney Lynn Thompson,F,27,170,66,United States,USA,2012 Summer,2012,Summer,London,Volleyball,Volleyball Women's Volleyball,Silver
119918,James Thompson,M,25,182,70,South Africa,RSA,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Lightweight Coxless Fours,Gold
119949,Richard Thompson,M,27,188,80,Trinidad and Tobago,TTO,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
119965,Lesley Allison Thompson-Willie,F,52,160,50,Canada,CAN,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Coxed Eights,Silver
119985,Peter Thomsen,M,51,183,72,Germany,GER,2012 Summer,2012,Summer,London,Equestrianism,Equestrianism Mixed Three-Day Event  Team,Gold
120017,Mary Elizabeth Thomson-King,F,51,178,63,Great Britain,GBR,2012 Summer,2012,Summer,London,Equestrianism,Equestrianism Mixed Three-Day Event  Team,Silver
120215,Tian Qing,F,25,168,63,China-1,CHN,2012 Summer,2012,Summer,London,Badminton,Badminton Women's Doubles,Gold
120369,Anzhelika Igorevna Timanina,F,23,176,58,Russia,RUS,2012 Summer,2012,Summer,London,Synchronized Swimming,Synchronized Swimming Women's Team,Gold
120380,Brittany Amanda Timko (-Baxter),F,26,173,61,Canada,CAN,2012 Summer,2012,Summer,London,Football,Football Women's Football,Bronze
120451,Michael DeLorean Tinsley,M,28,186,74,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 400 metres Hurdles,Silver
120661,Mark James Todd,M,56,190,78,New Zealand,NZL,2012 Summer,2012,Summer,London,Equestrianism,Equestrianism Mixed Three-Day Event  Team,Bronze
120801,Yasnier Toledo Lpez,M,22,175,60,Cuba,CUB,2012 Summer,2012,Summer,London,Boxing,Boxing Men's Lightweight,Bronze
120846,Andreas Tlzer,M,32,192,131,Germany,GER,2012 Summer,2012,Summer,London,Judo,Judo Men's Heavyweight,Bronze
120849,Logan Maile Lei Tom,F,31,186,77,United States,USA,2012 Summer,2012,Summer,London,Volleyball,Volleyball Women's Volleyball,Silver
121038,Tong Wen,F,29,180,130,China,CHN,2012 Summer,2012,Summer,London,Judo,Judo Women's Heavyweight,Bronze
121109,"Miroslava ""Mirka"" Topinkov Knapkov",F,31,181,72,Czech Republic,CZE,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Single Sculls,Gold
121172,Nadezhda Viktorovna Torlopova,F,33,175,75,Russia,RUS,2012 Summer,2012,Summer,London,Boxing,Boxing Women's Middleweight,Silver
121203,Sofia Toro Prieto-Puga,F,21,159,68,Spain,ESP,2012 Summer,2012,Summer,London,Sailing,Sailing Women's Three Person Keelboat,Gold
121215,Oleksiy Pavlovych Torokhtiy,M,26,181,105,Ukraine,UKR,2012 Summer,2012,Summer,London,Weightlifting,Weightlifting Men's Heavyweight,Gold
121384,Dvid Tth,M,27,181,81,Hungary,HUN,2012 Summer,2012,Summer,London,Canoeing,Canoeing Men's Kayak Fours  1 000 metres,Silver
121430,Rustam Stanislavovich Totrov,M,28,172,96,Russia,RUS,2012 Summer,2012,Summer,London,Wrestling,Wrestling Men's Heavyweight  Greco-Roman,Silver
121736,Dragan Travica,M,25,200,94,Italy,ITA,2012 Summer,2012,Summer,London,Volleyball,Volleyball Men's Volleyball,Bronze
121768,Luk Trefil,M,23,187,90,Czech Republic,CZE,2012 Summer,2012,Summer,London,Canoeing,Canoeing Men's Kayak Fours  1 000 metres,Bronze
121915,"Andrew ""Andy"" Triggs Hodge",M,33,192,97,Great Britain,GBR,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxless Fours,Gold
121981,Triyatno,M,24,161,77,Indonesia,INA,2012 Summer,2012,Summer,London,Weightlifting,Weightlifting Men's Lightweight,Silver
122071,Laura Rebecca Trott (-Kenny),F,20,164,56,Great Britain,GBR,2012 Summer,2012,Summer,London,Cycling,Cycling Women's Team Pursuit,Gold
122071,Laura Rebecca Trott (-Kenny),F,20,164,56,Great Britain,GBR,2012 Summer,2012,Summer,London,Cycling,Cycling Women's Omnium,Gold
122077,"De'Hashia Tonnek ""DeeDee"" Trotter",F,29,178,64,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 400 metres,Bronze
122077,"De'Hashia Tonnek ""DeeDee"" Trotter",F,29,178,64,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
122218,Denis Igorevich Tsargush,M,24,177,74,Russia,RUS,2012 Summer,2012,Summer,London,Wrestling,Wrestling Men's Middleweight  Freestyle,Bronze
122222,Svetlana Kaspolatovna Tsarukayeva,F,24,162,62,Russia,RUS,2012 Summer,2012,Summer,London,Weightlifting,Weightlifting Women's Middleweight,Silver
122271,Tseng Li-Cheng (Pei-Hua-),F,25,168,57,Chinese Taipei,TPE,2012 Summer,2012,Summer,London,Taekwondo,Taekwondo Women's Featherweight,Bronze
122297,Alexandra Tsiavou,F,26,178,61,Greece,GRE,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Lightweight Double Sculls,Bronze
122334,Manuchar Tskhadaia,M,27,165,66,Georgia,GEO,2012 Summer,2012,Summer,London,Wrestling,Wrestling Men's Welterweight  Greco-Roman,Bronze
122349,Jo-Wilfried Tsonga,M,27,188,91,France-1,FRA,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Doubles,Silver
122556,Blair Tuke,M,23,181,78,New Zealand,NZL,2012 Summer,2012,Summer,London,Sailing,Sailing Men's Skiff,Silver
122604,Alina Arturovna Tumilovich,F,22,178,56,Belarus,BLR,2012 Summer,2012,Summer,London,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Silver
122776,Glenn Turner,M,28,179,82,Australia,AUS,2012 Summer,2012,Summer,London,Hockey,Hockey Men's Hockey,Bronze
122914,"Elizabeth Kimberly ""Beth"" Tweddle",F,27,159,52,Great Britain,GBR,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Women's Uneven Bars,Bronze
122919,"Georgina Sophie ""Georgie"" Twigg",F,21,170,62,Great Britain,GBR,2012 Summer,2012,Summer,London,Hockey,Hockey Women's Hockey,Bronze
123056,Kohei Uchimura,M,23,160,54,Japan,JPN,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Men's Individual All-Around,Gold
123056,Kohei Uchimura,M,23,160,54,Japan,JPN,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,Silver
123056,Kohei Uchimura,M,23,160,54,Japan,JPN,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Men's Floor Exercise,Silver
123097,Vanja (Franjo-) Udovii,M,29,193,94,Serbia,SRB,2012 Summer,2012,Summer,London,Water Polo,Water Polo Men's Water Polo,Bronze
123111,Haruka Ueda,F,24,177,68,Japan,JPN,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
123136,Yoshie Ueno,F,29,164,63,Japan,JPN,2012 Summer,2012,Summer,London,Judo,Judo Women's Half-Middleweight,Bronze
123205,Ivan Sergeyevich Ukhov,M,26,192,67,Russia,RUS,2012 Summer,2012,Summer,London,Athletics,Athletics Men's High Jump,Gold
123325,Maider Unda Gonzlez de Audicana,F,35,176,72,Spain,ESP,2012 Summer,2012,Summer,London,Wrestling,Wrestling Women's Heavyweight  Freestyle,Bronze
123355,Mikls Ungvri,M,31,176,76,Hungary,HUN,2012 Summer,2012,Summer,London,Judo,Judo Men's Half-Lightweight,Silver
123361,Laura Emma Unsworth,F,24,157,55,Great Britain,GBR,2012 Summer,2012,Summer,London,Hockey,Hockey Women's Hockey,Bronze
123406,Rigoberto Urn Urn,M,25,171,53,Colombia,COL,2012 Summer,2012,Summer,London,Cycling,Cycling Men's Road Race  Individual,Silver
123407,Uranchimegiin Mnkh-Erdene,M,30,174,64,Mongolia,MGL,2012 Summer,2012,Summer,London,Boxing,Boxing Men's Light-Welterweight,Bronze
123523,Storm Uru,M,27,190,70,New Zealand,NZL,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Lightweight Double Sculls,Bronze
123552,Dmitry Arkadyevich Ushakov,M,23,177,64,Russia,RUS,2012 Summer,2012,Summer,London,Trampolining,Trampolining Men's Individual,Silver
